1434673717.54 	Pcd: Ve uste batalla para hallarla	1
1434673720.54 	Participante: Pero pues es que  está (incomprensible)	1
1434673723.54 	Pcd:Ve, y quiere que yo las haga rápido!!, nooo	1
1434673726.54 	Participante: Nooo, tómese su tiempo	1
1434673729.54 	Pcd: Nooo, porque ya me quiero ir 	2
1434673729.54 	Participante: Aquí está 	2
1434673731.54 	Participante: Es que, es que como usted las (incomprensible)	2
1434673736.54 	Pcd: ¿Qué es eso?	2
1434673737.54 	Participante: Es búho,es  un pájaro	2
1434673740.54 	Pcd: ¿Y canta? 	2
1434673743.54 	Participante:Sí, en la noche	2
1434673745.54 	Pcd: ¿Y porque nomás en la noche?, debe de cantar en el día	2
1434673748.54 	Porque es un ave  de noche	2
1434673750.54 	Aaa que feo animal, no, no me gusta 	2
1434673753.54 	Participante:Aaa, ese nooo, ahora, ahora le toca usted hacer otra	2
1434673757.54 	Pcd: Nooo, a uste, pero otro que sí cante en el día	2
1434673761.54 	Participante:  A pos es que no me se el nombre de los pajaritos, nomás me se de ese	2
1434673764.54 	Participante: Hay gorreones, sinzontle	2
1434673767.54 	Participante: Haga uno	2
1434673768.54 	Pcd:Hay canarios	2
1434673769.54 	Participante: ¿Cómo se escribe eso?	2
1434673771.54 	pcd: Pos con las manos 	2
1434673774.54 	Pcd: ¿No tiene manos?	2
1434673776.54 	Participante: Pero, pero, estan (incomprensible)	2
1434673781.54 	Pcd: Como que está ocupado, pues desocúpese	2
1434673784.54 	Participante: MMmmmm	2
1434673786.54 	Pcd: Ándele si no yo empiezo a gritar 	3
1434673789.54 	 Nooo, no grite (incomprensible)	3
1434673790.54 	Pcd: Ya me quiero ir	3
1434673792.54 	 Incomprensible	3
1434673792.54 	Pcd: Ya me quiero ir, yo ya me voy	3
1434673794.54 	Participante: Pero estamos jugando primero lugo se va	3
1434673797.54 	 Pcd: ¿Pues con ellos?	3
1434673799.54 	Participante:  Que no quiere jugar conmigo	3
1434673805.54 	Pcd: Zzzzz	1
1434673809.54 	Pcd: Hay muchas "SSS"	1
1434673812.54 	Participante:Sí	1
1434673817.54 	Pcd: ay ¿ quién se peyó?	1
1434673821.54 	Pcd:  Uste fue	1
1434673822.54 	Participante: (Risa)	1
1434673824.54 	Pcd: Uste se peyó	1
1434673824.54 	Participante:  Nooo,  yo no	1
1434673826.54 	Pcd: Sí, se oyó que hizo Buffffff	1
1434673829.54 	Participante: Risa	1
1434673835.54 	Pcd: Bueno ya hice otra le toca  a uste	1
